%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
B	285	0x0400000000004001	1647981048.452533	1647981048.452533	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	53262	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000807	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	27	27	27
A	287	0x0400000000004000	1647981050.784909	1647981050.784909	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	50044	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000747	0.000747	0.000747	0.000747	0	0.000747	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	26	26	8.666667
B	287	0x0400000000004001	1647981050.785656	1647981050.785656	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	50044	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000747	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	25	25	25
A	289	0x0400000000004000	1647981054.253673	1647981054.253673	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	33550	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.0007	0.0007	0.0007	0.0007	0	0.0007	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	24	24	8
B	289	0x0400000000004001	1647981054.254373	1647981054.254373	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	33550	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.0007	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	23	23	23
A	291	0x0400000000004000	1647981056.615073	1647981056.615073	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	37755	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001012	0.001012	0.001012	0.001012	0	0.001012	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	22	22	7.333333
B	291	0x0400000000004001	1647981056.616085	1647981056.616085	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	37755	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001012	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	21	21	21
A	293	0x0400000000004000	1647981059.892359	1647981059.892359	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49645	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000805	0.000805	0.000805	0.000805	0	0.000805	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	20	20	6.666667
B	293	0x0400000000004001	1647981059.893164	1647981059.893164	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	49645	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000805	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	19	19	19
A	295	0x0400000000004000	1647981062.445922	1647981062.445922	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	56628	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001006	0.001006	0.001006	0.001006	0	0.001006	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	18	18	6
B	295	0x0400000000004001	1647981062.446928	1647981062.446928	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	56628	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001006	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	17	17	17
A	297	0x0400000000004000	1647981066.238191	1647981066.238191	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	33447	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000617	0.000617	0.000617	0.000617	0	0.000617	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	16	16	5.333333
B	297	0x0400000000004001	1647981066.238808	1647981066.238808	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	33447	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000617	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	15	15	15
A	299	0x0400000000004000	1647981069.554660	1647981069.554660	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	57378	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000874	0.000874	0.000874	0.000874	0	0.000874	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	14	14	4.666667
B	299	0x0400000000004001	1647981069.555534	1647981069.555534	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	57378	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000874	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	13	13	13
A	301	0x0400000000004000	1647981071.793603	1647981071.793603	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	52990	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000716	0.000716	0.000716	0.000716	0	0.000716	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	12	12	4
B	301	0x0400000000004001	1647981071.794319	1647981071.794319	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	52990	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000716	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	11	11	11
A	303	0x0400000000004000	1647981075.321675	1647981075.321675	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	50623	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000644	0.000644	0.000644	0.000644	0	0.000644	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	10	10	3.333333
B	303	0x0400000000004001	1647981075.322319	1647981075.322319	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	50623	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000644	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	9	9	9
A	305	0x0400000000004000	1647981078.514749	1647981078.514749	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	40607	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000626	0.000626	0.000626	0.000626	0	0.000626	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	8	8	2.666667
B	305	0x0400000000004001	1647981078.515375	1647981078.515375	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	40607	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000626	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	7	7	7
A	307	0x0400000000004000	1647981080.850909	1647981080.850909	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	35265	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001132	0.001132	0.001132	0.001132	0	0.001132	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	6	6	2
B	307	0x0400000000004001	1647981080.852041	1647981080.852041	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	35265	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001132	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	5	5	5
A	309	0x0400000000004000	1647981084.244222	1647981084.244222	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	53039	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001106	0.001106	0.001106	0.001106	0	0.001106	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	4	4	1.333333
B	309	0x0400000000004001	1647981084.245328	1647981084.245328	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	53039	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001106	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	3	3	3
A	311	0x0000000000000004	1647981098.102737	1647981098.102737	0.000000	1	2	eth:eapol	06:b4:d7:d0:b1:32	e4:26:86:f2:ef:b7	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	06:b4:d7:d0:b1:32_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	0	unknown	1	1	131	99	131	131	131	0	0	0	0	0	0	0	0	0.1391304	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
B	311	0x0000000000000005	1647981098.106157	1647981098.106157	0.000000	1	2	eth:eapol	e4:26:86:f2:ef:b7	06:b4:d7:d0:b1:32	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	e4:26:86:f2:ef:b7_06:b4:d7:d0:b1:32_1	DWnetTech,CN_-	0	unknown	1	1	99	131	99	99	99	0	0	0	0	0	0	0	0	-0.1391304	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	312	0x0400000000004000	1647981137.016093	1647981137.016093	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	42933	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000796	0.000796	0.000796	0.000796	0	0.000796	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	2	2	0.6666667
B	312	0x0400000000004001	1647981137.016889	1647981137.016889	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	42933	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000796	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	1	1	1
A	316	0x0400000000004000	1647981167.249085	1647981167.249085	0.000000	1	3	eth:ipv4:udp	5a:27:bb:95:c9:c2	e4:26:86:f2:ef:b7	0x0800		192.168.2.8	07	"Private network"	56983	192.168.2.7	07	"Private network"	161	17	0x00	1	5a:27:bb:95:c9:c2_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	161	snmp	1	0	113	0	113	113	113	0	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	7	1	1
